"ID";"Diplom";"Org";"DataV";"longitude";"latitude"
"e47f7650-c4fd-432c-8091-fe65b6710179";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 21";2017;"57.7393158";"40.9095164"
"13c5ee91-7a1a-4efc-927c-7f64a13a741b";"Аттестат о среднем (полном) общем образовании";"СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №6";2017;"57.750287";"40.917704"
"23049489-d1c4-4024-84c4-2717cbdb4eae";"Диплом о высшем профессиональном образовании";"КОСТРОМСКОЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";2017;"57.759585";"40.942468"
"559dfd4c-81b8-4649-80e1-123916d8cac1";"Диплом о высшем профессиональном образовании";"ФГБОУ ВО ""Костромской государственный университет"" ";2017;"57.759585";"40.942468"
"db9912c5-5f75-44ed-acb0-9b03891a5cc6";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 6";2016;"57.750287";"40.917704"
"4a0ecff3-c85f-4e59-a315-3ab7fc89d3f8";"Аттестат о среднем (полном) общем образовании";"Муниципальнон общеобразовательное учреждение Ореховская средняя общеобразовательная школа Галичского муниципального района Костромской области";2017;"58.4559899";"41.9970439"
"b98627cf-a24d-4230-b173-2205813b91b6";"Аттестат о среднем (полном) общем образовании";"МОУ Поназыревская средняя общеобразовательнаяшкола Поназыревского муниципального района Костромской обл";2017;"58.360798";"46.317388"
"670c2c62-0754-49db-8f3d-535b40f7b2be";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа №7";2016;"57.7827551";"40.9160042"
"2b6b7e43-817f-4dee-9a8a-d15fdd011562";"Аттестат о среднем (полном) общем образовании";"Лицей №1 городского округа город Волгореченск Костромской области им.Героя Советского Союза Н.П.Воробьева";2017;"57.4411409";"41.1584268"
"8d75e2c5-e40e-4900-9301-a7652722c6fb";"Аттестат о среднем (полном) общем образовании";"Гимназия №25";2017;"57.7365806";"41.0062445"
"e7e57c68-ff9d-48f2-852c-7fdf0d2aa4d9";"Диплом о среднем профессиональном образовании";"Костроской торгово-экономический колледж";2007;"57.7656389";"40.9368408"
"63b513fe-d472-4659-985d-c668925ea396";"Аттестат о среднем (полном) общем образовании";"КАРАВАЕВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА";2017;"57.734991";"41.063034"
"3ae86b27-0fe6-498a-87a0-605d3978de48";"Диплом о среднем профессиональном образовании";"Частное учреждение профессионального образования ""Костромской технологический техникум""";2017;"57.7555711";"40.9531215"
"5d7578db-47e8-4a94-98e7-03c87cf13e9c";"Диплом о начальном профессиональном образовании";"Профессиональный лицей № 8, г.Боровичи, Новгородской обл";2005;"56.324661";"44.011998"
"ad3368f6-3045-4eb5-87c8-f897f8f13af7";"Диплом о среднем профессиональном образовании";"Государственное образовательное учреждение ""Буйское областное училище искусств""";2006;"58.4808071";"41.5313942"
"b036ed2f-06eb-4d73-9477-6c594b31c04e";"Диплом о среднем профессиональном образовании";"Костромской лесомеханический колледж";2017;"57.762139";"40.947040"
"07f50555-b3ea-4615-9cc2-8b063e0b3d63";"Аттестат о среднем (полном) общем образовании";"Муниципальное автономное общеобразовательное учреждение города Костромы ""Гимназия № 25""";2017;"57.7365806";"41.0062445"
"afb4d0d5-9554-4a2e-b369-15d68709a14b";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа №23";2016;"57.748729";"40.908752"
"4ca49565-1bc9-4c2c-8678-6caa0b351d15";"Диплом о среднем профессиональном образовании";"Костромской областной медицинский колледж имени Героя Советского Союза С.А. Богомолова";2017;"57.800109";"40.921722"
"d9b3175e-7c77-4062-858d-3f2d7d8ee26f";"Диплом о высшем профессиональном образовании";"Негосударственное образовательное учреждение ""Институт коммуникативных технологий"" г. Москва";2013;"55.854115";"37.6717091"
"e436cc0b-9dfb-4ecb-b61e-d2dade0a931f";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 13";2017;"57.800428";"40.975040"
"623dfdb6-fc91-498a-a9c8-64c13c89cbd8";"Аттестат о среднем (полном) общем образовании";"СЕРЕДНЯКОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА";2017;"57.703784";"40.962952"
"21329e12-f8df-4f3a-8cf7-aafac3f4eb7d";"Аттестат о среднем (полном) общем образовании";"МАОУ ГИМНАЗИЯ №4 МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД НОРИЛЬСК КРАСНОЯРСКОГО КРАЯ";2017;"69.3432508";"88.2176164"
"8b219f6a-8f2c-411f-b40d-edc8196da668";"Аттестат о среднем (полном) общем образовании";"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа №3"" город Ухта Республика Коми";2017;"63.562527";"53.672490"
"ba9c5ba7-e706-4e58-b50b-30ab9dc42f3e";"Диплом о среднем профессиональном образовании";"ОГБПОУ ""Костромской торгово-экономический колледж"" город Кострома";2017;"57.7656389";"40.9368408"
"15a9f8b7-9772-46ed-8a44-20b48b322bb4";"Аттестат о среднем (полном) общем образовании";"муниципальным бюджетным общеобразовательным учреждением ""Ревдская средняя общеобразовательная школа им. В.С. Воронина"" п. Ревда Ловозерского р-на Мурманской обл.";2017;"67.9420872";"34.5492902"
"8e40990a-3e5a-44a8-82d9-02b2b27a2e05";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 5";2017;"57.756802";"40.952191"
"f51926cb-d3a5-44d7-8ec6-40084a42e1df";"Диплом о высшем профессиональном образовании";"КОСТРОМСКОЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";2017;"57.759585";"40.942468"
"80e2d4e8-0162-4eb2-b3a2-f5e736fb8bc7";"Диплом о среднем профессиональном образовании";"Государственное профессиональное образовательное учреждение Ярославской области Ростовский педагогический колледж Ярославская область, город Ростов";2017;"57.1871113";"39.3980134"
"e809578a-c693-4aec-b897-dd63e275e2e1";"Диплом о высшем профессиональном образовании";"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Костромской государственный университет"" г. Кострома";2017;"57.759585";"40.942468"
"a312dd83-fb75-400c-bae8-039167bfce81";"Диплом о высшем профессиональном образовании";"ФГБОУ ВО ""Костромская сельскохозяйственная академия"" пос. Караваево";2010;"57.733452";"41.0507389"
"a5da061b-6b6f-4657-95ed-cf8452fbb391";"Диплом о высшем профессиональном образовании";"федеральное бюджетное образовательное учреждение высшего образования ""Костромской государственный университет"" г. Кострома";2017;"57.759585";"40.942468"
"db10f40d-cf45-47ee-8414-80d5e6ef6c3b";"Диплом о среднем профессиональном образовании";"Костромской торгово-экономичесий колледж";2015;"57.7656389";"40.9368408"
"cc6be96a-36f7-4ee6-8745-7ac9a31a0c9f";"Аттестат о среднем (полном) общем образовании";"муниципальное бюджетное общеобразовательное учреждение гимназия № 1 города Кузнецка";2017;"57.756270";"40.955236"
"594dcafc-9788-4781-96ba-3cb11c7b224d";"Диплом о высшем профессиональном образовании";"ФГБОУ ВО ""Костромской государственный университет"" г. Кострома";2017;"57.759585";"40.942468"
"505792ff-69b2-453c-be6d-2605a07b9c72";"Аттестат о среднем (полном) общем образовании";"Специализированный учебно-научный центр МГУ им.М.В.Ломоносова (СУНЦ МГУ) школу им.А.Н.Колмогорова в г.Москве";2001;"55.719466";"37.464287"
"e3ce87d8-0b03-4db2-aa41-fa01b0aefa66";"Аттестат о среднем (полном) общем образовании";"Шолоховская средняя школа красносельского муниципального района Костромской области";2017;"57.5521036";"41.205406"
"58c66ee4-8c82-4323-9f63-8f972c3a8d78";"Диплом о высшем профессиональном образовании";"ФГБОУ ВО ""Костромской государственный университет"" г. Кострома";2017;"57.759585";"40.942468"
"19bf86d1-f166-4cb8-a1e9-49435ec96292";"Аттестат о среднем (полном) общем образовании";"Лицей № 17";2017;"57.7352105";"41.007861"
"a1153a5d-ee3f-4948-b74b-fa2f086c477c";"Аттестат о среднем (полном) общем образовании";"Солигаличская средняя общеобразовательная  школа ";2017;"59.072969";"42.279865"
"8bac6e84-baea-4fa9-9327-da5013d7022d";"Диплом о среднем профессиональном образовании";"Костромской торгово-экономичесий колледж";2017;"57.7656389";"40.9368408"
"1f830c9a-fab1-4c0f-9556-2c2b959906c2";"Аттестат о среднем (полном) общем образовании";"МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 1 С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ АНГЛИЙСКОГО ЯЗЫКА, Г. РЫБИНСК, ЯРОСЛАВСКАЯ ОБЛАСТЬ";2017;"58.0459287";"38.8420555"
"08181123-8f9e-4956-80ad-927ed42fcad0";"Диплом о высшем профессиональном образовании";"Костромской государственный технологический университет";2016;"57.759585";"40.942468"
"a116df2f-692c-476b-9043-87a6e36fb557";"Аттестат о среднем (полном) общем образовании";"Государственное бюджетное общеобразовательное учреждение города Москвы средняя общеобразовательная школа № 1852";2017;"55.7559882";"37.7792573"
"2d2a354f-8d70-4547-96b9-9cddec3b214d";"Аттестат о среднем (полном) общем образовании";"муниципальное казённое общеобразовательное учреждение Островского района ""Островская средняя общеобразовательная школа""";2017;"57.7997468";"42.2474723"
"8d413789-5856-418f-9483-bd944d4c9533";"Диплом о высшем профессиональном образовании";"Костромской государственный университет";2017;"57.759585";"40.942468"
"ee2d58f6-18dc-4a1b-a532-96ff08278479";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 22 города Костромы";2017;"57.740795";"40.995112"
"1ce6403f-e2f5-408f-8a07-ee323bed3ec2";"Аттестат о среднем (полном) общем образовании";"МОУ Любимская средняя общеобразовательная школа г.Любима, Ярославской обл.";2017;"58.3605655";"40.6845699"
"28a222c4-44db-4a3a-afd2-4ca614b452ff";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа №1";2017;"57.7969074";"40.921101"
"02f44677-a10a-4e53-8dbc-dd43ed134171";"Аттестат о среднем (полном) общем образовании";"Муниципальное образовательное учреждение ""Средняя общеобразовательная школа № 5 г. Коряжмы"" Архангельской области";2017;"61.306733";"47.187050"
"969a549b-4814-41e2-ab77-2c1a1d66efd1";"Аттестат о среднем (полном) общем образовании";"Лицей №34";2017;"57.7615625";"40.9729098"
"839cbe3c-2fff-4109-b24c-d5a3967fb069";"Аттестат о среднем (полном) общем образовании";"Муниципальное общеобразовательное учреждение средняя общеобразовательная школа № 3 муниципального района город Нерехта и Нерехтский район Костромской области";2015;"57.4624525";"40.5994107"
"2e26424d-96d6-4e45-9bf3-e44c239cf898";"Диплом о среднем профессиональном образовании";"Костромской технологический техникум";2017;"57.7555711";"40.9531215"
"6f82cd39-f256-4e4c-9d83-02f843cf2c7c";"Диплом о высшем профессиональном образовании";"ФГБОУ ВО ""Костромской государственный университет имени Н.А. Некрасова"" г. Кострома";2012;"57.759585";"40.942468"
"ece4f828-38e5-44cc-8ef0-709217ca9d90";"Аттестат о среднем (полном) общем образовании";"Муниципальное казенное общеобразовательное учреждение Юровская средняя общеобразовательная школа Макарьевского муниципального района Костромской области";2017;"57.5068714";"43.8331873"
"61e941b7-2f6d-4ba5-a885-b81c75c7da60";"Аттестат о среднем (полном) общем образовании";"Муниципальное бюджетное общеобразовательное учреждение города Костромы ""Лицей № 17""";2017;"57.7352105";"41.007861"
"2c1f91e0-e3db-43f4-a447-e977b9c98e95";"Диплом о высшем профессиональном образовании";"ФГБОУ ВО ""Костромской государственный университет"" г. Кострома";2017;"57.759585";"40.942468"
"4f5e3a68-8944-41c9-be60-3a9e934bf593";"Аттестат о среднем (полном) общем образовании";"Муниципальное казённое общеобразовательное учреждение Костромского муниципального района Костромской области ""Кузьмищенская средняя общеобразовательная школа""";2017;"57.874531";"41.129479"
"47fa8b02-b248-46dc-92b4-256f0a366b4a";"Диплом о среднем профессиональном образовании";"Областное государственное Костромское базовое медицинское училище им героя Советского Союза С.А. Богомолова";2002;"57.800109";"40.921722"
"da399cca-4905-435e-b327-d351f58fba80";"Аттестат о среднем (полном) общем образовании";"муниципальное общеобразовательное учреждение средняя общеобразовательная школа № 2 муниципального района город Нерехта и Нерехтский район Костромской области";2017;"57.4613159";"40.5597726"
"889d1679-ea23-46eb-b215-6cfca855bd74";"Аттестат о среднем (полном) общем образовании";"Муниципальное бюджетное общеобразовательное учреждение школу № 19 городского округа Кинешма имени 212 Томашувского Кинешемского стрелкового полка 49-й Ивановской дивизии";2017;"57.450847";"42.128441"
"5149a62f-1192-4061-86b4-0865fd0964c2";"Диплом о высшем профессиональном образовании";"КОСТРОМСКОЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";2017;"57.759585";"40.942468"
"c7dc0261-4093-49c9-a476-34c00314d0ad";"Аттестат о среднем (полном) общем образовании";"Первомайская средняя общеобразовательная школа Макарьевского муниципального района Костромской области";2017;"57.6522939";"43.6611597"
"73b5309d-4f48-465f-9c08-c591b37c1041";"Аттестат о среднем (полном) общем образовании";"Муниципальное общеобразовательное учреждение средняя общеобразовательная школа № 1 городского округа города Буй Костромской области";2017;"58.4768308";"41.5483942"
"b8cca270-3313-4524-8b40-35829c9a3403";"Аттестат о среднем (полном) общем образовании";"Зарубинская средняя общеобразовательная школа";2017;"57.714851";"40.733400"
"d5b0f4c4-2b84-4a1b-a5cb-2d1edb49373b";"Аттестат о среднем (полном) общем образовании";"СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №2 ИМЕНИ Л.В. РЯБИНИНА";2016;"58.3569661";"45.5211103"
"64da18bc-2a64-4405-af34-5c5b749f8aa4";"Аттестат о среднем (полном) общем образовании";"Адищевская средняя общеобразовательная школа села Адищево";2016;"57.666338";"42.147219"
"a9a90606-38c6-41f3-80be-73715adde419";"Аттестат о среднем (полном) общем образовании";"Гимназия № 25";2017;"57.7365806";"41.0062445"
"51cc16c4-cc5f-4999-925a-17c59d90ec24";"Диплом о среднем профессиональном образовании";"Ярославский государственный университет им. П.Г. Демидова"" г. Ярославль";2017;"57.6327976";"39.887476"
"b09da49e-1d23-469f-9da9-2e717f05bff2";"Аттестат о среднем (полном) общем образовании";"Муниципальное казенное общеобразовательное учреждение средняя общеобразовательная школа №2 г. Макарьева Макарьевского муниципального района Костромской области";2017;"57.889135";"43.814335"
"dd78b852-75f3-44e5-856a-56cbaa216257";"Диплом о среднем профессиональном образовании";"Областное государственное бюджетное профессиональное образовательное учреждение ""Костромская торгово-экономический колледж"" г.Кострома";2017;"57.7656389";"40.9368408"
"ee8e0107-4918-4b5b-b737-fc9c8121c180";"Диплом о среднем профессиональном образовании";"Костромской политехнический колледж";2015;"57.7891203";"40.9417322"
"cd49febe-6cc7-49b7-931a-a0e88213a164";"Аттестат о среднем (полном) общем образовании";"муниципальное бюджетное общеобразовательное учреждение муниципального образования город Нягань ""Средняя общеобразовательная школа № 2"" Ханты-Мансийского автономного округа";2015;"62.154798";"65.458081"
"215ebd6d-ac9b-47a7-852e-42f89f41d3ac";"Аттестат о среднем (полном) общем образовании";"муниципальное бюджетное общеобразовательное учреждение ""Средняя школа № 92 г. Вельска"" Архангельской области";2017;"61.067077";"42.088396"
"0bbbe270-451c-4d20-8a9d-9885ef7761c9";"Диплом о высшем профессиональном образовании";"Костромской государственный технологический университет\";1999;"57.759585";"40.942468"
"8c56bbae-e36a-4f1a-8f25-526d7ae69417";"Диплом о среднем профессиональном образовании";"Костромской политехнический колледж";2016;"57.7891203";"40.9417322"
"9764ab9e-79c4-40a2-a098-347edabf0827";"Диплом о среднем профессиональном образовании";"ОГБПОУ  среднего профессионального образования ""Галичский аграрный техникум Костромской области"" г. Галич Костромская обл.";2013;"58.3721344";"42.3435514"
"8c8ffd4a-70e9-432e-8a6c-2fbac75b635a";"Аттестат о среднем (полном) общем образовании";"Лицей № 34";2017;"57.7615625";"40.9729098"
"2f402b70-834f-4bba-a860-4c46aa3aa11a";"Аттестат о среднем (полном) общем образовании";"Муниципальное казенное общеобразовательное учреждение ""Красносельская средняя школа"" Красносельского  муниципального района Костромской области";2017;"57.5123654";"41.2547458"
"03d9daf2-9c8b-44f6-8857-0525d205aa4f";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 18";2017;"57.781088";"40.951083"
"5457ac75-e709-4348-9659-3a999c0095d8";"Аттестат о среднем (полном) общем образовании";"МОУ Сусанинская средняя общеобразовательная школа Сусанинского муниципального района Костромской обл";2017;"58.159412";"41.609947"
"43fcb397-f57f-4bd3-abb5-b18bebc745e7";"Аттестат о среднем (полном) общем образовании";"Муниципальное бюджетное общеобразовательное учреждение города Костромы ""Гимназия № 1""";2016;"57.756270";"40.955236"
"2ad67265-7a01-464d-8f26-ff8a98de33e6";"Аттестат о среднем (полном) общем образовании";"Гимназия № 28";2017;"57.759921";"40.9680829"
"64954bd0-b89e-4138-ba82-3e68de191a7a";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа №21";2017;"57.7393158";"40.9095164"
"972530c1-324c-424f-af5e-e43834ee79d2";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 38 имени выдающегося земляка дважды Героя  Советского Союза Афанасия Петровича Шилина";2017;"57.763092";"40.964768"
"5d8d4684-3f6d-4de1-a225-858090c0aff5";"Аттестат о среднем (полном) общем образовании";"муниципальное казённое общеобразовательное учреждение Островского района Костромской области ""Островская средняя общеобразовательная школа""";2017;"57.7997468";"42.2474723"
"08613887-aacb-43aa-b854-8df87da99b6c";"Аттестат о среднем (полном) общем образовании";"муниципальное бюджетное общеобразовательное учреждение гор. Костромы ""Средняя общеобразовательная школа №31""";2017;"57.7553266";"40.901683"
"eaac7769-a05f-4d2d-a02a-1a17358fdf5c";"Аттестат о среднем (полном) общем образовании";"МОУ ГИМНАЗИЯ МУНИЦИПАЛЬНОГО РАЙОНА ГОРОД НЕРЕХТА И НЕРЕХТСКИЙ РАЙОН КОСТРОМСКОЙ ОБЛАСТИ";2017;"57.4526329";"40.5722255"
"f26264b0-79ba-4240-8706-e798abfb2820";"Диплом о высшем профессиональном образовании";"КОСТРОМСКОЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";2017;"57.759585";"40.942468"
"e4042cb5-b3e8-4666-ae9b-db67da4b77a7";"Аттестат о среднем (полном) общем образовании";"МБОУ ""Средняя общеобразовательная школа №29"" г. Ярославль";2017;"57.6782513";"39.7699441"
"06b7c41f-9167-4349-8a91-8ba4c23c0531";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 23";2017;"57.748717";"40.908816"
"c7c09616-5c76-42b5-a65d-91feaf9af156";"Диплом о начальном профессиональном образовании";"ПРОФЕССИОНАЛЬНОЕ УЧИЛИЩЕ №18 Г. КОСТРОМЫ";2004;"57.781282";"40.912353"
"8cd3c044-4bd0-4215-8ffb-1978bacdf274";"Диплом о высшем профессиональном образовании";"Костромской государственный университет";2017;"57.759585";"40.942468"
"27c2d76d-0d07-4f09-bee3-68d65b3a2102";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 6 города Костромы";2017;"57.750287";"40.917704"
"bb4b49d7-5ed6-4c34-9f90-ee729372eed6";"Диплом о высшем профессиональном образовании";"КОСТРОМСКОЙ ПЕДАГОГИЧЕСКИЙ ИНСТИТУТ ИМ. Н.А. НЕКРАСОВА";1990;"57.759585";"40.942468"
"da018e32-eab4-49ab-9bb5-f8ad7d132522";"Аттестат об основном общем образовании";"Гимназия № 15 города Костромы";2017;"57.773569";"40.973086"
"e2c55a45-a50a-4fb7-91bd-9d019406fd72";"Аттестат о среднем (полном) общем образовании";"Муниципальное казённое общеобразовательное учреждение ""Красносельская средняя школа"" Красносельского муниципального района Костромской области";2017;"57.5123654";"41.2547458"
"d0b4c5ad-7591-4c49-b289-155de23ea715";"Диплом о среднем профессиональном образовании";"Костромской государственный университет";2017;"57.759585";"40.942468"
"333cf170-f3d8-41a6-8af6-971a006b2924";"Аттестат о среднем (полном) общем образовании";"МОУ лицей №3 города Галича Костромской обл";2017;"58.377367";"42.3699981"
"32ebbcea-e748-462a-a8b8-dfe3de10a7ba";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа №21";2017;"57.7393158";"40.9095164"
"55245be6-3207-42c6-9a7a-c143cff1787f";"Диплом о высшем профессиональном образовании";"КОСТРОМСКОЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";2017;"57.759585";"40.942468"
"fa61dad1-d218-428f-95f0-971a72c0a448";"Диплом о высшем профессиональном образовании";"КОСТРОМСКОЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";2017;"57.759585";"40.942468"
"8662a8af-ff7b-4567-bac2-583c425b4313";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа №2 г. Макарьева";2017;"57.889135";"43.814335"
"d40ee292-aa01-4ad6-b30a-4aca41521027";"Диплом о среднем профессиональном образовании";"Костромской областной медицинский колледж имени Героя Советского Союза С.А. Богомолова";2015;"57.800109";"40.921722"
"9e0d82ed-07e1-42f0-902c-fd12613eedc3";"Диплом о среднем профессиональном образовании";"КОСТРОМСКОЙ ГОСУДАРСТВЕННЫЙ ТЕХНОЛОГИЧЕСКИЙ УНИВЕРСИТЕТ";2016;"57.759585";"40.942468"
"fb3b9e28-36be-4fae-afa2-f788351eda77";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 37 города Костромы";2017;"57.747962";"40.975588"
"a287a938-bb9e-4a70-b8c5-437ec9c6fc67";"Диплом о среднем профессиональном образовании";"КОСТРОМСКОЙ ТОРГОВО-ЭКОНОМИЧЕСКИЙКОЛЛЕДЖ";2017;"57.7656389";"40.9368408"
"aea5a7fc-6219-46f9-9949-4de81ac0cfce";"Аттестат о среднем (полном) общем образовании";"муниципальное общеобразовательное учреждение ""Туношёнская средняя школа имени Героя России Селезнёва А.А."" Ярославского муниципального района Ярославской области";2017;"57.5436821";"40.1259274"
"9ac48781-1e86-4b03-b031-b9c628631329";"Аттестат о среднем (полном) общем образовании";"Муниципальное общеобразовательное учреждение ""Средняя школа № 37 с углубленным изучением английского языка"" город Ярославль Ярославская область";2017;"57.638754";"39.880086"
"c9cfc682-2b80-4873-8e97-80b67f8ebcce";"Диплом о высшем профессиональном образовании";"КОСТРОМСКОЙ ГОСУДАРСТВЕННЫЙ ТЕХНОЛОГИЧЕСКИЙ УНИВЕРСИТЕТ";2014;"57.759585";"40.942468"
"02cc23a8-0135-441e-aa99-538b0b7e50e6";"Диплом о высшем профессиональном образовании";"КОСТРОМСКОЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";2017;"57.759585";"40.942468"
"956dee48-67e1-499e-bb0d-3aedaf2250de";"Аттестат о среднем (полном) общем образовании";"СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №6";2016;"57.750287";"40.917704"
"6f0e074a-e3ff-466f-b39a-c9d3e9ed21a5";"Диплом о среднем профессиональном образовании";"Государственное бюджетное профессиональное образовательное учреждение Уфимский колледж индустрии питания и сервиса";2016;"54.738194";"55.980697"
"bc7975fb-8e3d-43b8-aac9-f46f560bcd79";"Диплом о высшем профессиональном образовании";"КОСТРОМСКОЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";2017;"57.759585";"40.942468"
"5a686c93-dbd0-4988-bd7b-f86340dc0c66";"Аттестат о среднем (полном) общем образовании";"Муниципальное общеобразовательное учреждение Космынинская средняя общеобразовательная школа муниципального района город Нерехта и Нерехтский район Костромской области";2017;"57.5808098";"40.761097"
"08d63fb3-4683-4c0d-b8e8-34bc1c105027";"Диплом о высшем профессиональном образовании";"КОСТРОМСКОЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";2017;"57.759585";"40.942468"
"6c264ce0-23d6-4378-a80e-e7b1e58f038a";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа №6 город Шарья";2017;"58.3801628";"45.5023053"
"3c94895b-5a9d-4b56-af55-e234ef6ed1d0";"Аттестат о среднем (полном) общем образовании";"Муниципальное бюджетное общеобразовательное учреждение среднюю общеобразовательную школуа № 7 городского округа город Шарья Костромской области";2015;"58.393707";"45.473007"
"1e427da6-257c-4aba-9cb2-52aa33902bd8";"Аттестат о среднем (полном) общем образовании";"Гимназия №33";2017;"57.7363374";"40.9163406"
"4bc6a053-6f7e-4e63-976f-3dca7f8bd2b6";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 1";2017;"57.7969074";"40.921101"
"bb0ce336-05f4-4a2d-bdc9-98e11f3cc189";"Аттестат о среднем (полном) общем образовании";"Муниципальное бюджетное общеобразовательное учреждение среднюю общеобразовательную школу №5 городского округа город Мантурово Костромской области";2015;"58.350003";"44.7929868"
"989c4a3e-ec70-4a59-a71d-3b3e7dcaca45";"Диплом о среднем профессиональном образовании";"ГОУ СПО ЯО ""Ярославское художественное училище (техникум)""";2013;"57.609972";"39.876891"
"8a0769c8-a511-4ff6-9050-0fa1fb5ddcf3";"Аттестат о среднем (полном) общем образовании";"Средняя школа №33 Атамыратского района Лебапской области";2011;"37.8099917";"65.2026017"
"5f4da029-00a9-4da6-acbb-d9f7b9cbfa2d";"Аттестат о среднем (полном) общем образовании";"муниципальное казенное образовательное учреждение ""Солигаличская средняя школа"" Солигаличского муниципального района Костромской области";2017;"59.072969";"42.279865"
"5f590141-e946-47b7-b098-085c2f694905";"Аттестат о среднем (полном) общем образовании";"муниципальное казенное общеобразовательное учреждение Островского района Костромской области ""Островская средняя общеобразовательная школа""";2017;"57.7997468";"42.2474723"
"7a1d04c1-f0d1-4b26-97d9-ce515c92b935";"Аттестат о среднем (полном) общем образовании";"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №3 городского округа г. Волгореченск Костромской области""";2017;"57.4327616";"41.1659522"
"5f546e0f-5392-4da5-a80c-041f64e266e2";"Диплом о среднем профессиональном образовании";"Костромской колледж бытового сервиса";2017;"57.752820";"40.994959"
"08740238-3c80-437d-89c8-8a8eee737ad8";"Диплом о высшем профессиональном образовании";"Костромской государственный университет";2017;"57.759585";"40.942468"
"746745e8-4a1f-425c-9231-501ae7a9219c";"Аттестат о среднем (полном) общем образовании";"Гимназия № 15";2017;"57.773569";"40.973086"
"eb785c3c-5b66-443d-b9a7-32a847a8c120";"Диплом о среднем профессиональном образовании";"Костромской лесомеханический колледж";2017;"57.762139";"40.947040"
"9b110c4f-3d31-4ce2-8e2a-7885d48d30d1";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 38 имени выдающегося земляка дважды Героя Советского Союза Афанасия Петровича Шилина";2017;"57.763092";"40.964768"
"d1a6f6c7-7c6c-420e-8eb2-9feea8d74f84";"Диплом о высшем профессиональном образовании";"ФГБОУ ВО ""Костромской государственный университет"" г. Кострома";2017;"57.759585";"40.942468"
"70353a6a-2abf-4543-b5a7-973032a94a54";"Аттестат о среднем (полном) общем образовании";"Гимназия № 25";2016;"57.7365806";"41.0062445"
"6548d675-ba85-4fe8-ace5-ff93725dd534";"Диплом о высшем профессиональном образовании";"ФГБОУ ВО ""Костромской государственный университет"" г. Кострома";2017;"57.759585";"40.942468"
"8df93960-07d4-4a27-b69a-a81e465a04fb";"Аттестат о среднем (полном) общем образовании";"МБОУ города Костромы ""Гимназия №1""";2017;"57.756270";"40.955236"
"df5f97df-0295-4279-9b14-b77132983a94";"Диплом о высшем профессиональном образовании";"КОСТРОМСКОЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";2017;"57.759585";"40.942468"
